dt,Sunlight,Workday
2014-07-02 00:00:00,890.2299392,1
2014-07-03 00:00:00,889.5695592,1
2014-07-04 00:00:00,888.8556256,0
2014-07-05 00:00:00,888.0887382,0
2014-07-06 00:00:00,887.2695329,0
2014-07-07 00:00:00,886.3986802,1
2014-07-08 00:00:00,885.4768832,1
2014-07-09 00:00:00,884.5048757,1
2014-07-10 00:00:00,883.4834204,1
2014-07-11 00:00:00,882.4133066,1
2014-07-12 00:00:00,881.2953483,0
2014-07-13 00:00:00,880.1303824,0
2014-07-14 00:00:00,878.9192662,1
2014-07-15 00:00:00,877.6628754,1
2014-07-16 00:00:00,876.3621026,1
2014-07-17 00:00:00,875.0178547,1
2014-07-18 00:00:00,873.631051,1
2014-07-19 00:00:00,872.2026215,0
2014-07-20 00:00:00,870.7335046,0
2014-07-21 00:00:00,869.2246457,1
2014-07-22 00:00:00,867.6769949,1
2014-07-23 00:00:00,866.0915056,1
2014-07-24 00:00:00,864.4691325,1
2014-07-25 00:00:00,862.8108303,1
2014-07-26 00:00:00,861.1175518,0
2014-07-27 00:00:00,859.3902467,0
2014-07-28 00:00:00,857.6298601,1
2014-07-29 00:00:00,855.8373309,1
2014-07-30 00:00:00,854.013591,1
2014-07-31 00:00:00,852.1595638,1
2014-08-01 00:00:00,850.2761633,1
2014-08-02 00:00:00,848.3642927,0
2014-08-03 00:00:00,846.4248441,0
2014-08-04 00:00:00,844.458697,1
2014-08-05 00:00:00,842.4667179,1
2014-08-06 00:00:00,840.4497595,1
2014-08-07 00:00:00,838.4086601,1
2014-08-08 00:00:00,836.3442429,1
2014-08-09 00:00:00,834.2573156,0
2014-08-10 00:00:00,832.1486702,0
2014-08-11 00:00:00,830.0190821,1
2014-08-12 00:00:00,827.8693105,1
2014-08-13 00:00:00,825.7000975,1
2014-08-14 00:00:00,823.5121684,1
2014-08-15 00:00:00,821.3062315,1
2014-08-16 00:00:00,819.0829778,0
2014-08-17 00:00:00,816.8430814,0
2014-08-18 00:00:00,814.587199,1
2014-08-19 00:00:00,812.3159705,1
2014-08-20 00:00:00,810.0300188,1
2014-08-21 00:00:00,807.7299503,1
2014-08-22 00:00:00,805.4163546,1
2014-08-23 00:00:00,803.0898051,0
2014-08-24 00:00:00,800.7508593,0
2014-08-25 00:00:00,798.4000589,1
2014-08-26 00:00:00,796.0379304,1
2014-08-27 00:00:00,793.6649851,1
2014-08-28 00:00:00,791.2817198,1
2014-08-29 00:00:00,788.8886171,1
2014-08-30 00:00:00,786.4861459,0
2014-08-31 00:00:00,784.0747617,0
2014-09-01 00:00:00,781.654907,0
2014-09-02 00:00:00,779.2270123,1
2014-09-03 00:00:00,776.791496,1
2014-09-04 00:00:00,774.3487653,1
2014-09-05 00:00:00,771.8992164,1
2014-09-06 00:00:00,769.4432354,0
2014-09-07 00:00:00,766.9811988,0
2014-09-08 00:00:00,764.5134736,1
2014-09-09 00:00:00,762.0404186,1
2014-09-10 00:00:00,759.5623845,1
2014-09-11 00:00:00,757.0797145,1
2014-09-12 00:00:00,754.5927452,1
2014-09-13 00:00:00,752.1018068,0
2014-09-14 00:00:00,749.6072241,0
2014-09-15 00:00:00,747.109317,1
2014-09-16 00:00:00,744.6084007,1
2014-09-17 00:00:00,742.1047873,1
2014-09-18 00:00:00,739.5987852,1
2014-09-19 00:00:00,737.0907009,1
2014-09-20 00:00:00,734.5808389,0
2014-09-21 00:00:00,732.0695026,0
2014-09-22 00:00:00,729.5569949,1
2014-09-23 00:00:00,727.043619,1
2014-09-24 00:00:00,724.5296788,1
2014-09-25 00:00:00,722.0154798,1
2014-09-26 00:00:00,719.5013299,1
2014-09-27 00:00:00,716.9875394,0
2014-09-28 00:00:00,714.4744227,0
2014-09-29 00:00:00,711.962298,1
2014-09-30 00:00:00,709.4514886,1
2014-10-01 00:00:00,706.9423233,1
2014-10-02 00:00:00,704.4351373,1
2014-10-03 00:00:00,701.9302727,1
2014-10-04 00:00:00,699.4280794,0
2014-10-05 00:00:00,696.9289154,0
2014-10-06 00:00:00,694.4331479,1
2014-10-07 00:00:00,691.9411539,1
2014-10-08 00:00:00,689.4533207,1
2014-10-09 00:00:00,686.9700468,1
2014-10-10 00:00:00,684.4917426,1
2014-10-11 00:00:00,682.0188307,0
2014-10-12 00:00:00,679.5517472,0
2014-10-13 00:00:00,677.0909417,0
2014-10-14 00:00:00,674.6368786,1
2014-10-15 00:00:00,672.1900371,1
2014-10-16 00:00:00,669.7509125,1
2014-10-17 00:00:00,667.3200164,1
2014-10-18 00:00:00,664.8978773,0
2014-10-19 00:00:00,662.4850415,0
2014-10-20 00:00:00,660.0820732,1
2014-10-21 00:00:00,657.6895556,1
2014-10-22 00:00:00,655.308091,1
2014-10-23 00:00:00,652.9383016,1
2014-10-24 00:00:00,650.5808296,1
2014-10-25 00:00:00,648.2363381,0
2014-10-26 00:00:00,645.905511,0
2014-10-27 00:00:00,643.5890538,1
2014-10-28 00:00:00,641.2876935,1
2014-10-29 00:00:00,639.0021792,1
2014-10-30 00:00:00,636.7332822,1
2014-10-31 00:00:00,634.481796,1
2014-11-01 00:00:00,632.2485365,0
2014-11-02 00:00:00,630.0343422,0
2014-11-03 00:00:00,627.8400737,1
2014-11-04 00:00:00,625.666614,1
2014-11-05 00:00:00,623.5148683,1
2014-11-06 00:00:00,621.3857632,1
2014-11-07 00:00:00,619.280247,1
2014-11-08 00:00:00,617.1992889,0
2014-11-09 00:00:00,615.1438783,0
2014-11-10 00:00:00,613.1150244,1
2014-11-11 00:00:00,611.1137552,0
2014-11-12 00:00:00,609.1411171,1
2014-11-13 00:00:00,607.1981733,1
2014-11-14 00:00:00,605.286003,1
2014-11-15 00:00:00,603.4057002,0
2014-11-16 00:00:00,601.5583724,0
2014-11-17 00:00:00,599.7451389,1
2014-11-18 00:00:00,597.9671297,1
2014-11-19 00:00:00,596.2254833,1
2014-11-20 00:00:00,594.5213452,1
2014-11-21 00:00:00,592.8558658,1
2014-11-22 00:00:00,591.2301986,0
2014-11-23 00:00:00,589.6454977,0
2014-11-24 00:00:00,588.102916,1
2014-11-25 00:00:00,586.6036023,1
2014-11-26 00:00:00,585.1486992,1
2014-11-27 00:00:00,583.7393407,0
2014-11-28 00:00:00,582.3766489,1
2014-11-29 00:00:00,581.0617321,0
2014-11-30 00:00:00,579.7956816,0
2014-12-01 00:00:00,578.579569,1
2014-12-02 00:00:00,577.4144431,1
2014-12-03 00:00:00,576.3013276,1
2014-12-04 00:00:00,575.2412176,1
2014-12-05 00:00:00,574.2350771,1
2014-12-06 00:00:00,573.2838363,0
2014-12-07 00:00:00,572.388388,0
2014-12-08 00:00:00,571.5495858,1
2014-12-09 00:00:00,570.7682408,1
2014-12-10 00:00:00,570.0451191,1
2014-12-11 00:00:00,569.3809393,1
2014-12-12 00:00:00,568.7763701,1
2014-12-13 00:00:00,568.2320282,0
2014-12-14 00:00:00,567.7484759,0
2014-12-15 00:00:00,567.3262191,1
2014-12-16 00:00:00,566.965706,1
2014-12-17 00:00:00,566.6673248,1
2014-12-18 00:00:00,566.431403,1
2014-12-19 00:00:00,566.2582058,1
2014-12-20 00:00:00,566.147935,0
2014-12-21 00:00:00,566.1007288,0
2014-12-22 00:00:00,566.1166607,1
2014-12-23 00:00:00,566.1957396,1
2014-12-24 00:00:00,566.3379097,1
2014-12-25 00:00:00,566.5430506,0
2014-12-26 00:00:00,566.8109777,1
2014-12-27 00:00:00,567.1414431,0
2014-12-28 00:00:00,567.5341362,0
2014-12-29 00:00:00,567.988685,1
2014-12-30 00:00:00,568.5046575,1
2014-12-31 00:00:00,569.081563,1
2015-01-01 00:00:00,569.7188539,0
2015-01-02 00:00:00,570.4159278,1
2015-01-03 00:00:00,571.1721294,0
2015-01-04 00:00:00,571.9867526,0
2015-01-05 00:00:00,572.8590431,1
2015-01-06 00:00:00,573.788201,1
2015-01-07 00:00:00,574.7733829,1
2015-01-08 00:00:00,575.8137049,1
2015-01-09 00:00:00,576.9082456,1
2015-01-10 00:00:00,578.0560482,0
2015-01-11 00:00:00,579.2561241,0
2015-01-12 00:00:00,580.5074555,1
2015-01-13 00:00:00,581.808998,1
2015-01-14 00:00:00,583.1596838,1
2015-01-15 00:00:00,584.5584247,1
2015-01-16 00:00:00,586.0041143,1
2015-01-17 00:00:00,587.4956315,0
2015-01-18 00:00:00,589.0318429,0
2015-01-19 00:00:00,590.6116053,0
2015-01-20 00:00:00,592.2337685,1
2015-01-21 00:00:00,593.8971778,1
2015-01-22 00:00:00,595.6006762,1
2015-01-23 00:00:00,597.3431069,1
2015-01-24 00:00:00,599.1233153,0
2015-01-25 00:00:00,600.9401514,0
2015-01-26 00:00:00,602.7924712,1
2015-01-27 00:00:00,604.6791393,1
2015-01-28 00:00:00,606.5990299,1
2015-01-29 00:00:00,608.5510289,1
2015-01-30 00:00:00,610.534035,1
2015-01-31 00:00:00,612.5469615,0
2015-02-01 00:00:00,614.5887373,0
2015-02-02 00:00:00,616.6583078,1
2015-02-03 00:00:00,618.7546365,1
2015-02-04 00:00:00,620.8767053,1
2015-02-05 00:00:00,623.0235156,1
2015-02-06 00:00:00,625.1940892,1
2015-02-07 00:00:00,627.3874683,0
2015-02-08 00:00:00,629.6027164,0
2015-02-09 00:00:00,631.8389187,1
2015-02-10 00:00:00,634.0951821,1
2015-02-11 00:00:00,636.3706359,1
2015-02-12 00:00:00,638.6644314,1
2015-02-13 00:00:00,640.9757424,1
2015-02-14 00:00:00,643.3037646,0
2015-02-15 00:00:00,645.6477165,0
2015-02-16 00:00:00,648.0068382,0
2015-02-17 00:00:00,650.3803918,1
2015-02-18 00:00:00,652.767661,1
2015-02-19 00:00:00,655.1679507,1
2015-02-20 00:00:00,657.5805869,1
2015-02-21 00:00:00,660.004916,0
2015-02-22 00:00:00,662.4403045,0
2015-02-23 00:00:00,664.8861384,1
2015-02-24 00:00:00,667.3418229,1
2015-02-25 00:00:00,669.8067819,1
2015-02-26 00:00:00,672.280457,1
2015-02-27 00:00:00,674.7623073,1
2015-02-28 00:00:00,677.2518087,0
2015-03-01 00:00:00,679.7484534,0
2015-03-02 00:00:00,682.2517489,1
2015-03-03 00:00:00,684.7612177,1
2015-03-04 00:00:00,687.2763962,1
2015-03-05 00:00:00,689.7968346,1
2015-03-06 00:00:00,692.3220959,1
2015-03-07 00:00:00,694.851755,0
2015-03-08 00:00:00,697.3853982,0
2015-03-09 00:00:00,699.9226226,1
2015-03-10 00:00:00,702.4630352,1
2015-03-11 00:00:00,705.0062523,1
2015-03-12 00:00:00,707.5518986,1
2015-03-13 00:00:00,710.0996068,1
2015-03-14 00:00:00,712.6490164,0
2015-03-15 00:00:00,715.1997735,0
2015-03-16 00:00:00,717.7515298,1
2015-03-17 00:00:00,720.3039418,1
2015-03-18 00:00:00,722.8566704,1
2015-03-19 00:00:00,725.4093797,1
2015-03-20 00:00:00,727.9617368,1
2015-03-21 00:00:00,730.5134109,0
2015-03-22 00:00:00,733.0640724,0
2015-03-23 00:00:00,735.6133925,1
2015-03-24 00:00:00,738.1610424,1
2015-03-25 00:00:00,740.7066924,1
2015-03-26 00:00:00,743.2500115,1
2015-03-27 00:00:00,745.7906668,1
2015-03-28 00:00:00,748.3283223,0
2015-03-29 00:00:00,750.8626387,0
2015-03-30 00:00:00,753.3932728,1
2015-03-31 00:00:00,755.9198763,1
2015-04-01 00:00:00,758.4420958,1
2015-04-02 00:00:00,760.9595716,1
2015-04-03 00:00:00,763.4719376,1
2015-04-04 00:00:00,765.97882,0
2015-04-05 00:00:00,768.4798375,0
2015-04-06 00:00:00,770.9745999,1
2015-04-07 00:00:00,773.4627082,1
2015-04-08 00:00:00,775.9437534,1
2015-04-09 00:00:00,778.4173163,1
2015-04-10 00:00:00,780.8829668,1
2015-04-11 00:00:00,783.3402636,0
2015-04-12 00:00:00,785.7887533,0
2015-04-13 00:00:00,788.22797,1
2015-04-14 00:00:00,790.6574349,1
2015-04-15 00:00:00,793.0766559,1
2015-04-16 00:00:00,795.4851269,0
2015-04-17 00:00:00,797.8823276,1
2015-04-18 00:00:00,800.2677229,0
2015-04-19 00:00:00,802.6407626,0
2015-04-20 00:00:00,805.0008811,1
2015-04-21 00:00:00,807.3474971,1
2015-04-22 00:00:00,809.6800131,1
2015-04-23 00:00:00,811.9978153,1
2015-04-24 00:00:00,814.3002735,1
2015-04-25 00:00:00,816.5867407,0
2015-04-26 00:00:00,818.856553,0
2015-04-27 00:00:00,821.1090298,1
2015-04-28 00:00:00,823.3434731,1
2015-04-29 00:00:00,825.5591684,1
2015-04-30 00:00:00,827.7553839,1
2015-05-01 00:00:00,829.9313711,1
2015-05-02 00:00:00,832.086365,0
2015-05-03 00:00:00,834.2195841,0
2015-05-04 00:00:00,836.3302306,1
2015-05-05 00:00:00,838.4174912,1
2015-05-06 00:00:00,840.480537,1
2015-05-07 00:00:00,842.5185247,1
2015-05-08 00:00:00,844.5305961,1
2015-05-09 00:00:00,846.5158799,0
2015-05-10 00:00:00,848.4734915,0
2015-05-11 00:00:00,850.4025345,1
2015-05-12 00:00:00,852.3021009,1
2015-05-13 00:00:00,854.1712726,1
2015-05-14 00:00:00,856.0091222,1
2015-05-15 00:00:00,857.8147141,1
2015-05-16 00:00:00,859.5871057,0
2015-05-17 00:00:00,861.3253487,0
2015-05-18 00:00:00,863.0284906,1
2015-05-19 00:00:00,864.6955757,1
2015-05-20 00:00:00,866.3256471,1
2015-05-21 00:00:00,867.9177479,1
2015-05-22 00:00:00,869.4709232,1
2015-05-23 00:00:00,870.9842213,0
2015-05-24 00:00:00,872.4566961,0
2015-05-25 00:00:00,873.8874084,0
2015-05-26 00:00:00,875.2754282,1
2015-05-27 00:00:00,876.6198362,1
2015-05-28 00:00:00,877.9197263,1
2015-05-29 00:00:00,879.174207,1
2015-05-30 00:00:00,880.3824039,0
2015-05-31 00:00:00,881.5434617,0
2015-06-01 00:00:00,882.6565459,1
2015-06-02 00:00:00,883.7208453,1
2015-06-03 00:00:00,884.7355739,1
2015-06-04 00:00:00,885.6999725,1
2015-06-05 00:00:00,886.6133116,1
2015-06-06 00:00:00,887.4748925,0
2015-06-07 00:00:00,888.2840497,0
2015-06-08 00:00:00,889.0401526,1
2015-06-09 00:00:00,889.7426073,1
2015-06-10 00:00:00,890.3908582,1
2015-06-11 00:00:00,890.9843899,1
2015-06-12 00:00:00,891.5227284,1
2015-06-13 00:00:00,892.0054429,0
2015-06-14 00:00:00,892.4321466,0
2015-06-15 00:00:00,892.8024984,1
2015-06-16 00:00:00,893.1162033,1
2015-06-17 00:00:00,893.3730142,1
2015-06-18 00:00:00,893.5727319,1
2015-06-19 00:00:00,893.7152059,1
2015-06-20 00:00:00,893.8003352,0
2015-06-21 00:00:00,893.8280682,0
2015-06-22 00:00:00,893.7984031,1
2015-06-23 00:00:00,893.7113878,1
2015-06-24 00:00:00,893.5671199,1
2015-06-25 00:00:00,893.3657461,1
2015-06-26 00:00:00,893.107462,1
2015-06-27 00:00:00,892.7925113,0
2015-06-28 00:00:00,892.4211853,0
2015-06-29 00:00:00,891.9938217,1
2015-06-30 00:00:00,891.5108035,1
2015-07-01 00:00:00,890.9725583,1
2015-07-02 00:00:00,890.3795564,1
2015-07-03 00:00:00,889.73231,0
2015-07-04 00:00:00,889.0313711,0
2015-07-05 00:00:00,888.2773302,0
2015-07-06 00:00:00,887.4708147,1
2015-07-07 00:00:00,886.6124867,1
2015-07-08 00:00:00,885.7030417,1
2015-07-09 00:00:00,884.7432061,1
2015-07-10 00:00:00,883.7337358,1
2015-07-11 00:00:00,882.6754138,0
2015-07-12 00:00:00,881.5690482,0
2015-07-13 00:00:00,880.4154705,1
2015-07-14 00:00:00,879.2155331,1
2015-07-15 00:00:00,877.9701077,1
2015-07-16 00:00:00,876.6800827,1
2015-07-17 00:00:00,875.3463617,1
2015-07-18 00:00:00,873.9698612,0
2015-07-19 00:00:00,872.5515087,0
2015-07-20 00:00:00,871.0922408,1
2015-07-21 00:00:00,869.5930012,1
2015-07-22 00:00:00,868.0547391,1
2015-07-23 00:00:00,866.4784071,1
2015-07-24 00:00:00,864.8649599,1
2015-07-25 00:00:00,863.2153521,0
2015-07-26 00:00:00,861.5305373,0
2015-07-27 00:00:00,859.811466,1
2015-07-28 00:00:00,858.0590843,1
2015-07-29 00:00:00,856.2743329,1
2015-07-30 00:00:00,854.4581455,1
2015-07-31 00:00:00,852.6114476,1
2015-08-01 00:00:00,850.7351555,0
2015-08-02 00:00:00,848.8301751,0
2015-08-03 00:00:00,846.8974013,1
2015-08-04 00:00:00,844.9377167,1
2015-08-05 00:00:00,842.9519911,1
2015-08-06 00:00:00,840.9410804,1
2015-08-07 00:00:00,838.9058266,1
2015-08-08 00:00:00,836.8470565,0
2015-08-09 00:00:00,834.7655816,0
2015-08-10 00:00:00,832.6621978,1
2015-08-11 00:00:00,830.5376844,1
2015-08-12 00:00:00,828.3928047,1
2015-08-13 00:00:00,826.2283049,1
2015-08-14 00:00:00,824.0449143,1
2015-08-15 00:00:00,821.8433455,0
2015-08-16 00:00:00,819.6242936,0
2015-08-17 00:00:00,817.3884367,1
2015-08-18 00:00:00,815.1364359,1
2015-08-19 00:00:00,812.868935,1
2015-08-20 00:00:00,810.5865611,1
2015-08-21 00:00:00,808.2899245,1
2015-08-22 00:00:00,805.9796189,0
2015-08-23 00:00:00,803.6562216,0
2015-08-24 00:00:00,801.3202939,1
2015-08-25 00:00:00,798.9723814,1
2015-08-26 00:00:00,796.6130142,1
2015-08-27 00:00:00,794.2427072,1
2015-08-28 00:00:00,791.8619607,1
2015-08-29 00:00:00,789.4712608,0
2015-08-30 00:00:00,787.0710796,0
2015-08-31 00:00:00,784.6618757,1
2015-09-01 00:00:00,782.2440949,1
2015-09-02 00:00:00,779.8181705,1
2015-09-03 00:00:00,777.3845238,1
2015-09-04 00:00:00,774.9435646,1
2015-09-05 00:00:00,772.4956918,0
2015-09-06 00:00:00,770.0412939,0
2015-09-07 00:00:00,767.5807495,0
2015-09-08 00:00:00,765.1144281,1
2015-09-09 00:00:00,762.6426904,1
2015-09-10 00:00:00,760.1658889,1
2015-09-11 00:00:00,757.6843686,1
2015-09-12 00:00:00,755.1984676,0
2015-09-13 00:00:00,752.7085176,0
2015-09-14 00:00:00,750.2148448,1
2015-09-15 00:00:00,747.7177701,1
2015-09-16 00:00:00,745.2176098,1
2015-09-17 00:00:00,742.7146767,1
2015-09-18 00:00:00,740.20928,1
2015-09-19 00:00:00,737.7017267,0
2015-09-20 00:00:00,735.1923216,0
2015-09-21 00:00:00,732.6813683,1
2015-09-22 00:00:00,730.1691698,1
2015-09-23 00:00:00,727.6560292,1
2015-09-24 00:00:00,725.14225,1
2015-09-25 00:00:00,722.6281375,1
2015-09-26 00:00:00,720.1139988,0
2015-09-27 00:00:00,717.6001435,0
2015-09-28 00:00:00,715.086885,1
2015-09-29 00:00:00,712.5745404,1
2015-09-30 00:00:00,710.0634318,1
2015-10-01 00:00:00,707.5538865,1
2015-10-02 00:00:00,705.0462382,1
2015-10-03 00:00:00,702.5408271,0
2015-10-04 00:00:00,700.0380012,0
2015-10-05 00:00:00,697.5381164,1
2015-10-06 00:00:00,695.0415376,1
2015-10-07 00:00:00,692.5486393,1
2015-10-08 00:00:00,690.0598064,1
2015-10-09 00:00:00,687.5754344,1
2015-10-10 00:00:00,685.0959307,0
2015-10-11 00:00:00,682.6217149,0
2015-10-12 00:00:00,680.1532198,0
2015-10-13 00:00:00,677.6908915,1
2015-10-14 00:00:00,675.2351908,1
2015-10-15 00:00:00,672.7865933,1
2015-10-16 00:00:00,670.3455902,1
2015-10-17 00:00:00,667.912689,0
2015-10-18 00:00:00,665.488414,0
2015-10-19 00:00:00,663.0733071,1
2015-10-20 00:00:00,660.6679281,1
2015-10-21 00:00:00,658.2728556,1
2015-10-22 00:00:00,655.888687,1
2015-10-23 00:00:00,653.5160396,1
2015-10-24 00:00:00,651.1555507,0
2015-10-25 00:00:00,648.8078782,0
2015-10-26 00:00:00,646.4737009,1
2015-10-27 00:00:00,644.1537189,1
2015-10-28 00:00:00,641.848654,1
2015-10-29 00:00:00,639.5592498,1
2015-10-30 00:00:00,637.2862722,1
2015-10-31 00:00:00,635.0305091,0
2015-11-01 00:00:00,632.792771,0
2015-11-02 00:00:00,630.5738908,1
2015-11-03 00:00:00,628.3747237,1
2015-11-04 00:00:00,626.1961474,1
2015-11-05 00:00:00,624.0390613,1
2015-11-06 00:00:00,621.9043871,1
2015-11-07 00:00:00,619.7930676,0
2015-11-08 00:00:00,617.706067,0
2015-11-09 00:00:00,615.6443697,1
2015-11-10 00:00:00,613.6089801,1
2015-11-11 00:00:00,611.6009219,0
2015-11-12 00:00:00,609.6212368,1
2015-11-13 00:00:00,607.6709839,1
2015-11-14 00:00:00,605.7512387,0
2015-11-15 00:00:00,603.8630917,0
2015-11-16 00:00:00,602.007647,1
2015-11-17 00:00:00,600.1860214,1
2015-11-18 00:00:00,598.3993422,1
2015-11-19 00:00:00,596.6487459,1
2015-11-20 00:00:00,594.9353766,1
2015-11-21 00:00:00,593.2603835,0
2015-11-22 00:00:00,591.6249195,0
2015-11-23 00:00:00,590.0301389,1
2015-11-24 00:00:00,588.4771948,1
2015-11-25 00:00:00,586.9672374,1
2015-11-26 00:00:00,585.501411,0
2015-11-27 00:00:00,584.0808517,1
2015-11-28 00:00:00,582.706685,0
2015-11-29 00:00:00,581.3800226,0
2015-11-30 00:00:00,580.1019602,1
2015-12-01 00:00:00,578.8735745,1
2015-12-02 00:00:00,577.69592,1
2015-12-03 00:00:00,576.5700269,1
2015-12-04 00:00:00,575.4968976,1
2015-12-05 00:00:00,574.4775038,0
2015-12-06 00:00:00,573.5127841,0
2015-12-07 00:00:00,572.6036409,1
2015-12-08 00:00:00,571.7509376,1
2015-12-09 00:00:00,570.9554957,1
2015-12-10 00:00:00,570.2180928,1
2015-12-11 00:00:00,569.5394591,1
2015-12-12 00:00:00,568.9202759,0
2015-12-13 00:00:00,568.3611728,0
2015-12-14 00:00:00,567.8627253,1
2015-12-15 00:00:00,567.4254536,1
2015-12-16 00:00:00,567.0498201,1
2015-12-17 00:00:00,566.7362277,1
2015-12-18 00:00:00,566.4850189,1
2015-12-19 00:00:00,566.2964743,0
2015-12-20 00:00:00,566.1708112,0
2015-12-21 00:00:00,566.1081835,1
2015-12-22 00:00:00,566.1086806,1
2015-12-23 00:00:00,566.1723272,1
2015-12-24 00:00:00,566.2990834,1
2015-12-25 00:00:00,566.4888445,0
2015-12-26 00:00:00,566.7414416,0
2015-12-27 00:00:00,567.0566423,0
2015-12-28 00:00:00,567.4341512,1
2015-12-29 00:00:00,567.8736113,1
2015-12-30 00:00:00,568.3746051,1
2015-12-31 00:00:00,568.9366561,1
